tx_hash,time,value_btc,n_inputs,n_outputs,fee_btc,from,to,is_error
0x7755a8bf4654b189724b51cd1e2341657287ac3cdce03d52b7a50688376b0bd7,2025-08-07 13:55:59,0.0,1,1,3.319902165216e-05,0x3e5b459a9c347972f256604001e4909a172eb4a5,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0xef36b2456f758cc6fbec4dda5fd4fcc1751a73fb0a32369dc6eee956334e2ca1,2025-08-07 11:32:23,1.0001e-05,1,1,3.8290189077e-05,0xf8fc9a91349ebd2033d53f2b97245102f00aba96,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0xb6d37034ac4f3afa95f846fc86c3ee24b143575e0db9aa829554b2da5deedf28,2025-07-23 03:51:35,0.0,1,1,5.432e-05,0x1ba608d6a354fbeb41fd7cc799e7f09b2612ab26,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x0ddee987bf4b0b7a681f99db15c73ffac9073d5ee391e58cc7f4829a64089cc1,2025-06-14 09:54:35,0.000395546479982302,1,1,1.4049e-05,0x5644f12507e0a9a3f44a91b0121954e199b862c9,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x3c540aa1765b7df1ca7c3bda52d3b665d7b5d1f7fd12635db84d12583c4234f7,2025-06-05 13:13:59,0.00116662,1,1,0.000293568945495,0x01678f134fd5556f2dc588ab43c5691d33432133,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x9dc0108e1197c3b1f0bcbc47d64925f59b9b0f8046b12693475240f86c6fe9e9,2025-06-05 07:08:59,0.00076704,1,1,5.8456415388e-05,0x01678f134fd5556f2dc588ab43c5691d33432133,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0xc0a245daa31d7d47e4be334149937467e2071de776308d3d95d61766d03235f9,2025-06-04 22:15:23,1e-10,1,1,1.8275917212e-05,0x1810b5c9d4f015a528d8c540cd319530d9c4f10e,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0xded143b3e5dd3c9f6987783d0f0f2af1cec746553113a015a23f1213038b3972,2025-06-04 05:07:47,259.6,1,1,4.8101550882e-05,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x1810c87a85b1d3aff71f3bd7fe45e4dc03eff10e,0
0xb87da2f6c5c28518ac6b5312bde2f4771216fe9db4890e16b338b333a5814ecd,2025-06-04 05:04:23,0.0,1,1,6.272192750488e-05,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0
0xd08e9cb67f166523614c9ddfd568fb53dd6f54b62e53fe5f1e30aa87c3490bb9,2025-05-23 02:38:23,0.000112597351725494,1,1,5.5174556514e-05,0x728de9970bc8937aea99371879009c6a3c08502d,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x057d8e6345441d3109c45cb8938e3cf55b92b8e94e46ca7a23619c178ecf2222,2025-05-08 07:55:59,2.2433561346e-05,1,1,8.4e-05,0x64718abd675e8bd7ca31c61fe353efe58686e9c5,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x0e98a4625e84138e73aede3a006f2a0585bfe608a739e1ad1be3c6e9b76407ef,2025-04-10 21:25:59,0.00656,1,1,1.2240215568e-05,0x75acc35226f1894508c869884f943a4c3dceac88,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x6316fbad157344de38a7b675aa8a7ad92f1ba57dcd1fbed5221e27f1fa6131a4,2025-03-29 21:58:47,0.0,1,1,2.4290425005e-05,0x55b34787d7173557f1a4deab4eb24d30b9f56625,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0xc18cf6956fa938d474535b278972d5bb935b7679b8856d77072a60ce3087acf6,2025-03-23 14:47:11,0.0047,1,1,7.479168354e-06,0xc4a1ac9524bc59110ef5f79916f61324b3c521b6,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x84de2b9d66364cfee97172b35204e0538d73626555e0c36104801a6c00a363fe,2025-02-09 08:02:35,0.112638,1,1,2.9475658674e-05,0x7bdbdb11808984bb80ba90bf6c7e71fa5024fed8,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0xe7840590f968b16ba8d96f6c1f6b5b757ba6949467afb1dc41e6c116f3d7728c,2025-02-03 20:06:59,0.001403964321684417,1,1,8.5898973531e-05,0x1ffae8ffe2e0eec9bd44e38c0ce3b5d6c8a5b1b1,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x9df4b522632681acfa16bb022a09fbb971034ee2f8cd4c260ead6393199dfeaa,2025-02-02 16:12:59,0.0,1,1,0.00033115413480876,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0
0x59f3993b1478236fa1ae7ab5d3a249bcbcaac992ce2e0572bbcc68dc00e0f285,2025-01-31 00:00:23,0.00042069,1,1,3.92506044e-05,0x17e42b6558779db791b13f207ebb0206bd076c97,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x4fbe69b7e67ab91eacc574405ff79af3c070e354c162e89191b1cbcf04cbca15,2025-01-28 14:34:35,0.0,1,1,0.000238363135453464,0x1b4d236dd759a43020d1bc898e0a069e8c193ae4,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0xe0cfec9400459c5a0b455e8d8902abaea17fb0174fdcf070eaad87499fa332a1,2025-01-19 04:39:59,0.0,1,1,0.00170965209928536,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0
0xadd20ccecaecf11612dcfe0fa7afee706075232a7832b8f96b187d37c9924074,2025-01-09 07:06:11,0.0002,1,1,0.000116342287572,0xa4287f929edb3250b5fb24aff7f5b9d162c61217,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x8bf1dfc96e41b595bc94f1bd8b266bae255bc3b0f87cb96d1795612030692e0b,2025-01-08 17:43:11,0.0,1,1,0.000374828,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0
0x6bcc472d3acb52865a6a489825947d9320996d4c98acbdcbce6519c076216595,2025-01-06 07:41:47,0.0,1,1,0.005315140961011659,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0
0x558206a22ec9e9693293d89bacb842caab06a810d5d8a415a369ec706646824c,2025-01-06 07:41:11,0.0,1,1,0.0005663606,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0xbb1ee07d6c7baeb702949904080eb61f5d5e7732,0
0x7b41562bacaa9923570d417150d10df4fd65db6ee9548deb3d34684c0f2066d2,2025-01-06 07:31:59,0.0,1,1,0.000621544,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0
0xa9e9ef1a9fb0ac37a37ca9ebe5ca3acb75c3e8ec8bb88318c69a305ca4ff5926,2025-01-06 07:03:47,0.0,1,1,0.001005602357325532,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0
0x76c10c3d65030a1f2877600850d23868abf9b2c173c76bb0b1083303e2014af7,2025-01-06 07:03:23,0.0,1,1,0.0004267512,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x76fef2106341083c9aaf627b3e3b2cb7916452a3,0
0xcf34225cdde392d7b86f01a902913ef50fdd3170fe2147a405edf1098e6820dc,2025-01-06 06:59:35,0.0,1,1,0.001289706768732574,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0
0x8eb55f9bbe1f8163e906624809a60506d4b514943f6af1622357407ebae76277,2025-01-06 06:59:11,0.0,1,1,0.0004453056,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x6d3a9f0f58d64a43d48479f7601113b5365e8d64,0
0x3cda64f34dc82081dfe7bac3a7b4cc22977093ba663e23f0fea586cbaee6971e,2025-01-06 06:58:35,0.0,1,1,0.000440667,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0xd1c9cbe7f1975b599b9189ce132a433c4a3c8986,0
0x6acb2b90e493fa361621b6545be5407b2833ba557976e0f178483b0feadc52ff,2025-01-06 06:58:11,0.0,1,1,0.001291117041558544,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0
0x5e4550d070844bf3d4b87de348a1ce19676bac86788a4545dac0ee6cde26e446,2025-01-06 06:57:47,0.0,1,1,0.00042207499208664,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x67843780c9142eca00374a79f4ffda3fe72d917b,0
0xf91f5b869ee5022707f00f350411c7b9d2e1920199191e11bcd3793b96213ab1,2025-01-06 06:54:35,0.0,1,1,0.001338453266537828,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0
0x73ed8d2a5fdfb43edc8db0d00f0572b24a85ac30380ab382a9180defd4f713ce,2025-01-06 06:54:11,0.0,1,1,0.000478420963438266,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x022fc445fd3ec66cc48e0975265ec825245cd7a9,0
0x31450d2e0d398d5c2dd913ee5907231f160048a893228cdab4289cdf6b9346af,2025-01-06 06:52:47,0.0,1,1,0.0033465366,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x0000000000001ff3684f28c67538d4d072c22734,0
0xcfa299e2c79966e84b4a5e6827a913c0ffc82a2c91461833fbcf4deff54aa7c9,2025-01-06 06:52:35,0.0,1,1,0.0004896458,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x97b65710d03e12775189f0d113202cc1443b0aa2,0
0x31e4af56d929ae2dc824018ad00f5fd63c00041c6fd36111bc7668884d469617,2025-01-06 06:52:23,0.0,1,1,0.0037462986,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x0000000000001ff3684f28c67538d4d072c22734,0
0x82794940d2456d5cd7a985f12aebcc245389335ba5858ad41496205d4a19658c,2025-01-06 06:52:11,0.0,1,1,0.0005067414,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0xf0f9d895aca5c8678f706fb8216fa22957685a13,0
0x900ce901dc2dacd129554500afa887c720911e63e12cbb97be756283ee542479,2025-01-06 06:50:59,0.0,1,1,0.004402332667197248,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,0
0x5d6a5a96b633081340de68ee4523dacb41910a02759b3bb285fd881894b654a0,2025-01-06 06:50:35,0.0,1,1,0.00046949,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x9e18d5bab2fa94a6a95f509ecb38f8f68322abd3,0
0xc41c80116de28817ab8982389b365ffbf8e6c22f514ad8542cb47a58c924c204,2025-01-06 06:49:59,0.0,1,1,0.0027644436,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0
0x5912d13ca42745c31421edec132041bb87c65a9608e0414d918351fd0dc342fe,2025-01-06 06:49:35,0.0,1,1,0.0004387089,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0xf2a22b900dde3ba18ec2aef67d4c8c1a0dab6aac,0
0xa090ee1c40fcd11ea8b04f4162532bcb38712b85da728b9c4ede81c6081c540d,2025-01-06 06:47:59,0.0,1,1,0.002635121015015473,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0
0x31a2f89857dd9f94f62fc8bfd57f197f8b86ed1c0a81fa1cdd303560e4cd9ac2,2025-01-06 06:47:35,0.0,1,1,0.000447197027856775,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x1426cc6d52d1b14e2b3b1cb04d57ea42b39c4c7c,0
0x1cb3b9f3da2d8673bd34d71efc35e689027a1f2e7024fd619e6e821d14a1f11e,2025-01-06 06:46:23,0.0,1,1,0.0032349403,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x0000000000001ff3684f28c67538d4d072c22734,0
0x72b018c5d4ffc6d9e4a8ac827cd6af13d8a6f7f7fcc2dcc7bcc3b361207a20f6,2025-01-06 06:46:11,0.0,1,1,0.0004491197,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x1426cc6d52d1b14e2b3b1cb04d57ea42b39c4c7c,0
0x388adf1f9c6e0161e9b30cc41bc68a0fc831161cfd88fd5546c46ee1b8add44a,2025-01-06 06:44:23,0.0,1,1,0.0035360518,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,0
0x989476708504d4274aebd777bc9d6936baecb7052815bbd0820123a3c1aec3d1,2025-01-06 06:44:11,0.0,1,1,0.000438193332601164,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x180dae91d6d56235453a892d2e56a3e40ba81df8,0
0x35ef90e1d3b1cdd6a4801ba1b78e27193fba615e439f395bb9e653a43d1c3a36,2025-01-06 06:39:11,0.0,1,1,0.00041536788579568,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0
0xbc2c2c6a736944248843cb84ec3702d13e7f7e3efd00ba1ec51ab6938c2e5da7,2025-01-06 06:36:35,0.00021,1,1,0.000166630226637,0x59209997fd94626a988c8f998c1466abb95c6ff3,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x8b52537061a744eadd211bafb3289aa8bad54fdeae8f86e792a508b05412c2c7,2025-01-06 06:05:59,0.0,1,1,0.004995463795877373,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x6352a56caadc4f1e25cd6c75970fa768a3304e64,0
0x4d2bfa4777decaaec8afc9c0749a70669a2f247a2445f736356b1b0ef0e5c027,2025-01-06 06:05:47,0.0,1,1,0.000532175366045665,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0xbb1ee07d6c7baeb702949904080eb61f5d5e7732,0
0x75b611750c2cf3680dc2f16c1c4e1452668bded8cf79c94e3e58dd43dbd768bf,2025-01-06 06:03:35,0.0,1,1,0.003704895089383398,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,0
0x42efc29ebcca0602b88f3d03b0be4eb17ba108882e8b909e05a25e360b4c8d7b,2025-01-06 06:03:23,0.0,1,1,0.000540128964648082,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0xe7ab45162f5979f09b0bda1cc7dfc97c270ea3d5,0
0x6a62948250bc77edf044043ef2dcb2427a7d15cadc8b88157397327934e361f2,2025-01-06 06:02:35,0.0,1,1,0.005075516526381211,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,0
0x316743b371aacb1ae9c4f65a442592180d52813f6b7bc701d087f21ed28d297e,2025-01-06 06:02:11,0.0,1,1,0.0005414175,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0xc2bd7a597391f31d2e36c2cb769fce0e5bd6d482,0
0xb7b81039554fe48db1f7c2bc2dd15caa77e57d553c7d968fb90acc1e4dbd2d2d,2025-01-06 03:05:59,0.0,1,1,0.0028835328599944,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x0000000000001ff3684f28c67538d4d072c22734,0
0xd2654a1005e032f8c0d9eb97a22ad2b6a129efd5ff29a3c325095ff2330e7ad4,2025-01-06 03:05:47,0.0,1,1,0.000508713364229905,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x4298e4ad48be89bf63a6fdc470a4b4fe9ce633b1,0
0x4fd330ae9dacf567f063b51fa7893b2b8fe3b9721b9590870126a2a68014d25b,2025-01-06 03:04:35,0.0,1,1,0.0037381774277306,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x0000000000001ff3684f28c67538d4d072c22734,0
0x67f891318ddad0c54c2435703f68b599f197f79438fae9f5b6c6e591def3b52d,2025-01-06 03:04:23,0.0,1,1,0.000498470556569873,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0xbb1ee07d6c7baeb702949904080eb61f5d5e7732,0
0x33b3895a1316770e2b661001af9e988b4659146f4c2e028906c9fb4c00a05b2f,2025-01-06 03:03:11,0.0,1,1,0.005496059511640101,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,0
0x784f970b593fd135bb95545949c9380e848a52c6c6d83ef430b7f81fb011d774,2025-01-06 03:02:59,0.0,1,1,0.000517549289765148,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x4298e4ad48be89bf63a6fdc470a4b4fe9ce633b1,0
0x508b38a400cf768bfa4a697a8587536f0af095fa4f0a17e4560a8e049539a465,2024-11-29 10:37:47,1e-05,1,1,0.000581331345777,0x38d887219f473da777f662ece3a2beecc293956d,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x7f9fc7e3e0bfa8ebdfa55e90389251a28ea7661592e6a493c99753a5a06a0f48,2024-11-26 20:42:47,0.0,1,1,0.00261955396981404,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,0
0xc25aa7e98f973194e99ffc0bfffc991f8bc1d5d513cbda8554e213179cb190f5,2024-11-26 20:42:47,0.0,1,1,0.00053296880243894,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0xb8600f187801b2537cada234c3eea56bb32c297c,0
0x2e477abf587f4276cb75253357dd30220155953bf06245fc041a0f009ad91597,2024-11-23 10:14:23,0.0,1,1,0.000503472365131032,0x15fdef4ac6774dd3bdc031297e64da4e56494440,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0xfd4a586e0d0067a3d3de8b753c17f4af6e4616f1f94b9cf0d62720f237fcee1b,2024-09-27 13:33:23,0.000816474980608718,1,1,0.0003255,0x369366a9fdf90590b5be31cc12c254332381658d,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0xae0dc18ec9d2c6df9647f86ae8a4560c850d0027b86f83c08040f5c15cbdaaa1,2024-09-26 22:57:47,0.0,1,1,0.0003478648326172,0x6ae7e6aa2d3f0db0e8e042210353c25692ed5c3b,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x556db49735a3a944e1e2858294ab9ad1cd978e04ebcc525b59ed83b8f4b10f5a,2024-09-23 19:56:35,0.000755689396544232,1,1,0.000546,0x369366a9fdf90590b5be31cc12c254332381658d,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x9b880312b3fe742a20b727ee08c7b3a00aa346b86e8dbd742544d669a4fc2e05,2024-09-23 19:54:23,0.000377707692017147,1,1,0.0005775,0x369366a9fdf90590b5be31cc12c254332381658d,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x4aa115abefe2974b58090a4c5875da36496f40d5fd6416872a19636163521ba9,2024-09-23 19:53:11,0.000377666324249199,1,1,0.000588,0x369366a9fdf90590b5be31cc12c254332381658d,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0xf3f849311c5b6af0212787b6a0a331aaa9605518921fa56724629d7cabb3d165,2024-09-22 07:53:35,0.000386755929935295,1,1,0.0003255,0x369366a9fdf90590b5be31cc12c254332381658d,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x82856bb011ac4067052058338d0e48bbc7467c95936a67068d9ea301849b5043,2024-09-21 06:22:59,0.000392413855348404,1,1,0.000189,0x369366a9fdf90590b5be31cc12c254332381658d,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x2aaffa8c140f5364c203eec90306b19d35acad71897b64a7de303ce0a687b08e,2024-08-20 12:59:47,0.0,1,1,9.176737605e-05,0x3dd76e8a8f0cd007d5a7823c6c21f4973de4ad86,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x488fe8dd44fbee600d8e101df615513f3900d7d4952128fefe69d89e93e7002e,2024-08-20 12:59:11,0.0,1,1,8.8591468812e-05,0x3dd76e8a8f0cd007d5a7823c6c21f4973de4ad86,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0xad0d2ad5a50d4d9a9c626f9abf71d58bf6c0ff948231cb93d027fdbbccf31632,2024-08-20 12:58:47,0.0,1,1,9.110564358e-05,0x3dd76e8a8f0cd007d5a7823c6c21f4973de4ad86,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x356469a00e6ce54e5c8400addbd8ec895d20adb0f48cd9f2cc0c904605391e9c,2024-08-20 12:58:35,0.0,1,1,8.6266142109e-05,0x3dd76e8a8f0cd007d5a7823c6c21f4973de4ad86,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x04dcf3e2174df37b83dbae2570896a7735be122e143ddc449b98ab266dc2ca26,2024-08-20 12:58:35,0.0,1,1,8.6266142109e-05,0x3dd76e8a8f0cd007d5a7823c6c21f4973de4ad86,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0xb2352fbde092af6e0fd1ee0134856ca815ae25da130d68743fa1b439ed37ea5a,2024-08-20 12:58:11,0.0,1,1,8.6657517198e-05,0x3dd76e8a8f0cd007d5a7823c6c21f4973de4ad86,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x30a4aabd6b553169590ef0c1a24ff46548a3370f569e4aa41a09645999669972,2024-08-20 12:58:11,0.0,1,1,8.6657517198e-05,0x3dd76e8a8f0cd007d5a7823c6c21f4973de4ad86,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0xf9b5022733cccd64d01cca5ee3a35b209412804f29fa1176ab9b250c7dffba72,2024-08-20 12:57:59,0.0,1,1,8.6078082888e-05,0x3dd76e8a8f0cd007d5a7823c6c21f4973de4ad86,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x449c8d9401ebef7b262d4cdad2fc292c2ecc0024253692542284b4c6be14e654,2024-08-20 12:57:47,0.0,1,1,8.4813373344e-05,0x3dd76e8a8f0cd007d5a7823c6c21f4973de4ad86,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x7d93249bd8295a8b8043c69176e6d797d8848c12850bf4a952dea3ca4960cf1a,2024-08-20 12:57:47,0.0,1,1,8.4813373344e-05,0x3dd76e8a8f0cd007d5a7823c6c21f4973de4ad86,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0xcf0c67ffea0b24720aa513bc066e6af3f559e89e2775864a9b8009bd955f61b9,2024-08-20 12:57:35,0.0,1,1,8.4976584798e-05,0x3dd76e8a8f0cd007d5a7823c6c21f4973de4ad86,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0xff2033b7c826436334e8dd08555133b112201f24783fe0000d12fab607c2f428,2024-08-20 12:57:23,0.0,1,1,8.3314951839e-05,0x3dd76e8a8f0cd007d5a7823c6c21f4973de4ad86,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
0x343d58f6681e561d37219d264a57ef05f7dde1efd3da44337dac8318bfe8bd25,2024-08-20 12:57:23,0.0,1,1,8.3314951839e-05,0x3dd76e8a8f0cd007d5a7823c6c21f4973de4ad86,0xab5801a7d398351b8be11c439e05c5b3259aec9b,0
